id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region
337,SNJV,small_airport,Fazenda Santa Mônica Airport,-15.998333,-43.73833,2077,SA,BR,BR-MG
338,SNJW,small_airport,Jaraguá Airport,-20.04030037,-47.42150116,1909,SA,BR,BR-MG
37135,SNJX,heliport,Hospital Monte Sinai Heliport,-21.781061,-43.364834,2776,SA,BR,BR-MG
45616,SNJY,heliport,Termoaçu Heliport,-5.3825,-36.821944,72,SA,BR,BR-RN
37136,SNJZ,small_airport,Fazenda Santa Izabel do Porto Seguro da Jaú Airport,-7.090949,-52.935777,804,SA,BR,BR-PA
45635,SNKA,heliport,Fazenda Perto d`Água Heliport,-23.253889,-48.9075,2041,SA,BR,BR-SP
37137,SNKB,small_airport,Aeroclube Airport,-7.178332806,-35.99027634,1926,SA,BR,BR-PB
37138,SNKC,small_airport,Cocos Airport,-14.17277778,-44.54666667,2018,SA,BR,BR-BA
339,SNKD,small_airport,Conceição do Mato Dentro Airport,-19.02029991,-43.43389893,2196,SA,BR,BR-MG
340,SNKE,closed,Santana do Araguaia Airport,-9.31997,-50.328499,597,SA,BR,BR-PA
32186,SNKF,small_airport,Das Bandeirinhas Airport,-20.738585,-43.797444,3478,SA,BR,BR-MG
37139,SNKG,heliport,Ama Heliport,-23.38333321,-46.30861282,2687,SA,BR,BR-SP
37140,SNKH,small_airport,Creputiá Airport,-8.116944,-57.117222,984,SA,BR,BR-PA
341,SNKI,small_airport,Cachoeiro do Itapemirim - Raimundo de Andrade Airport,-20.834299,-41.1856,256,SA,BR,BR-ES
37141,SNKJ,small_airport,Fazenda Rio Dourado Airport,-8.344166756,-51.45138931,814,SA,BR,BR-PA
342,SNKK,small_airport,Caicó Airport,-6.439169884,-37.07830048,600,SA,BR,BR-RN
29793,SNKL,small_airport,Colinas Airport,-5.966939926,-44.23389816,394,SA,BR,BR-MA
37142,SNKM,heliport,Margarida Heliport,-8.097499847,-35.17527771,604,SA,BR,BR-PE
37143,SNKN,small_airport,Currais Novos Airport,-6.280832767,-36.54027939,1148,SA,BR,BR-RN
343,SNKO,small_airport,Brotas de Macaúbas Airport,-11.9994,-42.634899,2667,SA,BR,BR-BA
339810,SNKP,small_airport,Conquista do Pontal Airport,-22.385159,-52.110901,1342,SA,BR,BR-SP
37145,SNKQ,small_airport,Klaus Mangold Airport,-2.391943932,-47.84500122,200,SA,BR,BR-PA
37146,SNKR,small_airport,Corrente Airport,-10.45194435,-45.13639069,1552,SA,BR,BR-PI
37147,SNKS,small_airport,Santa Rita de Cássia Airport,-10.98927,-44.51572,1503,SA,BR,BR-BA
37148,SNKT,small_airport,Crepurizinho Airport,-6.844443798,-56.58944321,1092,SA,BR,BR-PA
37149,SNKU,small_airport,Canudos Airport,-9.900555611,-39.13360977,1247,SA,BR,BR-BA
37150,SNKV,small_airport,Fazenda Campo Verde Airport,1.042780042,-50.51670074,49,SA,BR,BR-AP
45632,SNKW,small_airport,Fazenda Boa Sorte Airport,-21.918889,-50.64074,1398,SA,BR,BR-SP
37151,SNKX,small_airport,Marborges Airport,-1.971231,-48.629113,114,SA,BR,BR-PA
45601,SNKY,small_airport,Fazenda Cikel Airport,-3.657594,-48.823726,299,SA,BR,BR-PA
37152,SNKZ,small_airport,Fazenda Remanso do Pito Airport,-23.20138931,-53.85555649,912,SA,BR,BR-MS
344,SNLA,small_airport,Fazenda Lagoa das Antas Airport,-6.567500114,-49.71944427,899,SA,BR,BR-PA
30080,SNLB,small_airport,Livramento do Brumado Airport,-13.6613,-41.8571,1615,SA,BR,BR-BA
37153,SNLC,small_airport,Las Casas Airport,-7.966944218,-50.01722336,1969,SA,BR,BR-PA
37154,SNLD,small_airport,Fazenda Serra Azul Airport,-5.696667194,-56.49472046,472,SA,BR,BR-PA
45640,SNLE,heliport,Hospital Geral de Barueri Heliport,-23.496667,-46.872222,2556,SA,BR,BR-SP
37155,SNLF,small_airport,Filial Campo Florido Airport,-19.81388855,-48.73888779,1959,SA,BR,BR-MG
43320,SNLG,small_airport,Serra do Cipó Airport,-19.398611,-43.746387,2621,SA,BR,BR-MG
37156,SNLH,small_airport,Lajinha Airport,-20.14027786,-41.60916519,2051,SA,BR,BR-MG
345,SNLI,small_airport,Abaeté Airport,-19.1556,-45.494801,2178,SA,BR,BR-MG
37157,SNLJ,small_airport,Agropecuária Céu Aberto Ltda Airport,-9.516667366,-61.25,3428,SA,BR,BR-MT
37158,SNLK,small_airport,Agropecuária Ferreira Penço Ltda Airport,-9.69848,-61.023919,3297,SA,BR,BR-MT
37159,SNLL,heliport,Brennand Heliport,-8.580003,-35.03974,3,SA,BR,BR-PE
37160,SNLM,small_airport,Fazenda Agropecuária Rancho 11 Airport,-15.614169,-58.900272,1001,SA,BR,BR-MT
346,SNLN,medium_airport,Linhares Antônio Edson Azevedo Lima Municipal Airport,-19.355202,-40.07128,138,SA,BR,BR-ES
347,SNLO,small_airport,São Lourenço Airport,-22.09090042,-45.04449844,2871,SA,BR,BR-MG
37161,SNLP,heliport,Santa Fé Heliport,-22.994361,-46.391569,2848,SA,BR,BR-SP
348,SNLQ,small_airport,Fazenda Conforto Airport,-14.06579971,-50.41590118,1001,SA,BR,BR-GO
37162,SNLR,heliport,Itautec Heliport,-23.53083229,-46.57194519,2438,SA,BR,BR-SP
37163,SNLS,heliport,São Sebastião Heliport,-19.705506,-43.848163,2677,SA,BR,BR-MG
30252,SNLT,small_airport,Paulistana Airport,-8.166388512,-41.1538887,1181,SA,BR,BR-PI
37164,SNLU,small_airport,Fazenda Boa Luz Airport,-10.838153,-37.196016,171,SA,BR,BR-SE
37165,SNLV,small_airport,Lavrinhas Airport,-17.73583221,-43.45944214,3478,SA,BR,BR-MG
44444,SNLX,small_airport,Fazenda Primavera I Airport,-4.800556,-48.393333,1050,SA,BR,BR-PA
349,SNLY,small_airport,Lagoa da Prata Airport,-20.06139946,-45.55490112,2159,SA,BR,BR-MG
44441,SNLZ,small_airport,Fazenda Boca da Mata Airport,-9.431943893,-49.59111023,669,SA,BR,BR-TO
350,SNMA,small_airport,Monte Alegre Airport,-1.9958,-54.0742,325,SA,BR,BR-PA
30152,SNMB,small_airport,Mombaça Airport,-5.729178,-39.597932,748,SA,BR,BR-CE
351,SNMC,small_airport,Macaúbas Airport,-13.02499962,-42.67229843,2133,SA,BR,BR-BA
37166,SNMD,small_airport,Mundico Coelho Airport,-6.837733,-56.843234,469,SA,BR,BR-PA
43313,SNME,small_airport,Costa dos Coqueiros Airport,-12.490391,-38.023664,233,SA,BR,BR-BA
37167,SNMF,small_airport,Agropastoril Monte Alegre Airport,-21.35055542,-46.25055695,2841,SA,BR,BR-MG
37168,SNMG,heliport,Miguel Dias Heliport,-3.766666889,-38.49083328,66,SA,BR,BR-CE
32337,SNMH,closed,Magalhaes de Almeida Airport,-4.476961,-43.889902,203,SA,BR,BR-MA
37169,SNMI,small_airport,Mina Caraíba Airport,-9.83,-39.886667,1476,SA,BR,BR-BA
32338,SNMJ,small_airport,Maracás Airport,-13.43330002,-40.43330002,3280,SA,BR,BR-BA
352,SNMK,small_airport,Mocambinho Airport,-15.09300041,-43.97909927,1519,SA,BR,BR-MG
37170,SNML,small_airport,Manduca Leão Airport,-9.544221,-35.824949,387,SA,BR,BR-AL
37171,SNMM,small_airport,Morada Nova de Minas Airport,-18.59388924,-45.35305786,1988,SA,BR,BR-MG
37172,SNMN,small_airport,Minas Novas Airport,-17.23388863,-42.58388901,2461,SA,BR,BR-MG
37173,SNMO,small_airport,Morada Nova Airport,-5.083611012,-38.38360977,509,SA,BR,BR-CE
37174,SNMP,small_airport,Fazenda Marocopa Airport,-17.32305527,-46.53805542,1752,SA,BR,BR-MG
37175,SNMQ,heliport,Tigre Heliport,-26.316964,-48.866206,108,SA,BR,BR-SC
37176,SNMR,small_airport,Maraú Airport,-14.14395,-39.00699,66,SA,BR,BR-BA
30159,SNMS,small_airport,Monte Santo de Minas Airport,-21.17580032,-46.95890045,2936,SA,BR,BR-MG
340472,SNMT,heliport,Profitus Helipad,-23.916507,-45.45551,148,SA,BR,BR-SP
353,SNMU,small_airport,Mucuri Airport,-18.0489006,-39.86420059,276,SA,BR,BR-BA
37177,SNMV,small_airport,Fazenda Flávia Airport,-18.35000038,-53.75,1250,SA,BR,BR-MS
37178,SNMW,small_airport,Agropecuária Paralelo Dez Ltda Airport,-9.999444008,-61.05222321,3035,SA,BR,BR-MT
354,SNMX,small_airport,São Mateus - Ernesto Bonomo Airport,-18.7213,-39.833698,98,SA,BR,BR-ES
334178,SNMY,heliport,Medic Life Helipad,-23.48512,-46.856907,2749,SA,BR,BR-SP
355,SNMZ,small_airport,Porto de Moz Airport,-1.741449952,-52.23609924,53,SA,BR,BR-PA
37179,SNNA,heliport,Albrás Heliport,-1.56309,-48.737519,56,SA,BR,BR-PA
37180,SNNB,small_airport,Fazenda Cana Brava Airport,-17.17694473,-46.29750061,1772,SA,BR,BR-MG
37181,SNNC,small_airport,Rio Capim Airport,-2.820277929,-47.89305496,236,SA,BR,BR-PA
356,SNND,small_airport,Bertin Ltda Airport,-18.935313,-49.473345,1815,SA,BR,BR-MG
37182,SNNE,small_airport,São João Nepomuceno Airport,-21.54222107,-43.02111053,1322,SA,BR,BR-MG
37183,SNNF,small_airport,Nossa Senhora de Fátima Airport,-5.033611,-42.705555,607,SA,BR,BR-PI
357,SNNH,small_airport,Carinhanha Airport,-14.29850006,-43.79729843,1483,SA,BR,BR-BA
37184,SNNI,closed,Praia do Forte Airport,-12.565371,-38.015812,49,SA,BR,BR-BA
37185,SNNJ,small_airport,Fazenda Santa Cruz Airport,-14.21777821,-46.8386116,1529,SA,BR,BR-GO
37186,SNNK,small_airport,Fazenda Teragro Airport,-14.76944447,-43.41527939,1512,SA,BR,BR-MG
37187,SNNL,heliport,Hospital de Olhos de Minas Gerais Heliport,-19.981368,-43.944852,3925,SA,BR,BR-MG
37188,SNNM,small_airport,Entre Rios - Vitória Airport,-25.56611061,-51.49666595,3602,SA,BR,BR-PR
334992,SNNN,small_airport,Fazenda Buriti II Airport,-15.989751,-45.997848,1673,SA,BR,BR-MG
37189,SNNO,small_airport,Fazenda São Domingos Airport,-14.06388855,-59.86639023,1001,SA,BR,BR-MT
37190,SNNP,small_airport,Nilo Peçanha Airport,-8.066944122,-52.16722107,984,SA,BR,BR-PA
37191,SNNQ,small_airport,Fazenda Santa Lúcia Airport,-23.03888889,-54.7475,1640,SA,BR,BR-MS
37192,SNNR,heliport,Modesto Heliport,-8.111666679,-34.89777756,36,SA,BR,BR-PE
37193,SNNS,small_airport,Fazenda Jaibense Airport,-14.94611073,-43.68111038,1644,SA,BR,BR-MG
358,SNNT,small_airport,Nova Ponte Airport,-19.1984005,-47.72869873,3261,SA,BR,BR-MG
359,SNNU,small_airport,Nanuque Airport,-17.823158,-40.329662,656,SA,BR,BR-MG
37194,SNNV,small_airport,Fazenda Estrela do Sul Airport,-16.57055664,-54.17083359,1099,SA,BR,BR-MT
37195,SNNX,small_airport,Fazenda Boa Vista Airport,-12.8275,-61.354722,745,SA,BR,BR-RO
37196,SNNY,small_airport,Fazenda Espírito Santo Airport,-13.28055573,-60.33111191,1001,SA,BR,BR-MT
37197,SNNZ,small_airport,Fazenda Água Turva Airport,-22.123611,-57.103397,746,SA,BR,BR-MS
37198,SNOA,closed,Coroatá Airport,-4.139998,-44.114656,157,SA,BR,BR-MA
360,SNOB,small_airport,Sobral Airport,-3.67889,-40.336802,210,SA,BR,BR-CE
30163,SNOC,small_airport,Morro do Chapéu Airport,-11.533278,-41.180055,3586,SA,BR,BR-BA
37199,SNOD,small_airport,SKYJU Airport,-11.421918,-37.323831,10,SA,BR,BR-SE
30205,SNOE,small_airport,Oeiras Airport,-7.018889904,-42.16719818,820,SA,BR,BR-PI
30229,SNOF,small_airport,Ouro Fino Airport,-22.29750061,-46.3932991,2818,SA,BR,BR-MG
138,SNOG,small_airport,Ceará-Mirim Airport,-5.66121006,-35.41389847,171,SA,BR,BR-RN
37200,SNOH,heliport,Atlantis Heliport,-7.564167023,-34.85861206,16,SA,BR,BR-PE
37201,SNOI,small_airport,Fazenda Rio Mutuca Airport,-10.434484,-58.163115,758,SA,BR,BR-MT
37202,SNOJ,small_airport,Minalpa - Mineração Alto Parnaíba Ltda. Airport,-10.41666698,-56.38861084,984,SA,BR,BR-MT
37203,SNOK,small_airport,Fazenda Chão de Estrelas Airport,-2.327222109,-47.6511116,126,SA,BR,BR-PA
331593,SNOL,small_airport,Agropecuária Mariana Airport,-9.969649,-56.216799,1001,SA,BR,BR-MT
361,SNOM,small_airport,Fazenda Guaporeí Airport,-15.00669956,-60.22069931,1001,SA,BR,BR-MT
37204,SNON,heliport,Casa de Campo Heliport,-22.93916702,-47.07055664,2316,SA,BR,BR-SP
362,SNOO,small_airport,Fazenda Quatrilho Airport,-13.395093,-55.642545,1457,SA,BR,BR-MT
30297,SNOP,small_airport,Propriá Airport,-10.25612,-36.80237,164,SA,BR,BR-SE
37205,SNOQ,small_airport,Fazenda Agropecuária Crioulo Airport,-23.5988884,-55.14250183,1263,SA,BR,BR-MS
37206,SNOR,heliport,Fazenda Sesmaria Heliport,-22.597001,-46.853839,2280,SA,BR,BR-SP
363,SNOS,small_airport,Municipal José Figueiredo Airport,-20.73220062,-46.66180038,2697,SA,BR,BR-MG
37207,SNOT,small_airport,Fazenda Santa Fé do Guaporé Airport,-14.013917,-59.88146,951,SA,BR,BR-MT
37208,SNOU,small_airport,Feijó Airport,-8.141213,-70.340821,551,SA,BR,BR-AC
37209,SNOV,small_airport,Povoado de Camaçari Airport,-10.122006,-36.291983,279,SA,BR,BR-AL
37210,SNOW,small_airport,Fazenda Turmalina Airport,-21.9822216,-50.97222137,1378,SA,BR,BR-SP
364,SNOX,small_airport,Oriximiná Airport,-1.714079976,-55.83620071,262,SA,BR,BR-PA
365,SNOY,small_airport,Ouricuri Airport,-7.87652,-40.091801,1529,SA,BR,BR-PE
366,SNOZ,small_airport,Coronel Alexandre Raposo Airport,-2.52097,-44.1213,154,SA,BR,BR-MA
367,SNPA,small_airport,Pará de Minas Airport,-19.84259987,-44.6012001,2598,SA,BR,BR-MG
30247,SNPB,small_airport,Pastos Bons Airport,-6.666940212,-44.08390045,197,SA,BR,BR-MA
368,SNPC,small_airport,Picos Airport,-7.062059879,-41.52370071,1050,SA,BR,BR-PI
369,SNPD,small_airport,Patos de Minas Airport,-18.67280006,-46.49119949,2793,SA,BR,BR-MG
370,SNPE,small_airport,Freitas Melro Airport,-10.2659,-36.551498,197,SA,BR,BR-AL
37211,SNPF,small_airport,Fazenda Canabrava Airport,-5.597044,-43.319875,689,SA,BR,BR-MA
37212,SNPG,closed,Porto Grande Airport,0.866388977,-51.40060043,197,SA,BR,BR-AP
371,SNPH,closed,Fazenda Do Cantagalo Airport,-15.39589977,-44.14519882,1576,SA,BR,BR-MG
30255,SNPI,small_airport,Piatã Airport,-13.00059986,-41.77500153,4118,SA,BR,BR-BA
32339,SNPJ,small_airport,Patrocínio Airport,-18.90940094,-46.98270035,3229,SA,BR,BR-MG
327421,SNPK,heliport,WF Heliport,-26.821561,-49.14675,167,SA,BR,BR-SC
37213,SNPL,small_airport,Fazenda Pacuruxu Airport,-21.25638962,-51.72888947,1181,SA,BR,BR-SP
373,SNPM,small_airport,Palmeiras Airport,-12.50055556,-41.58388889,2395,SA,BR,BR-BA
37214,SNPN,small_airport,Fazenda Água Fria Airport,-21.03027725,-50.92583466,1378,SA,BR,BR-SP
30277,SNPO,small_airport,Pompeu Airport,-19.20330048,-45.02330017,2313,SA,BR,BR-MG
37215,SNPP,small_airport,Morro de São Paulo Airport,-13.428781,-38.913689,33,SA,BR,BR-BA
37216,SNPQ,small_airport,Pesqueira Airport,-8.374808,-36.637813,2067,SA,BR,BR-PE
37217,SNPR,heliport,Gilson Machado Heliport,-8.19972229,-35.61611176,1529,SA,BR,BR-PE
374,SNPS,small_airport,Fazenda Córrego da Ponte Airport,-15.2601,-46.762402,3277,SA,BR,BR-MG
37218,SNPT,small_airport,Passa Tempo Airport,-20.65055656,-44.50055695,3143,SA,BR,BR-MG
30244,SNPU,small_airport,Paraguaçu Airport,-21.55920029,-45.75170135,2838,SA,BR,BR-MG
327408,SNPV,small_airport,Solidão Airport,-30.692516,-50.557139,52,SA,BR,BR-RS
37219,SNPW,small_airport,Piaus Airport,-8.833610535,-50.00055695,591,SA,BR,BR-PA
375,SNPX,small_airport,Pirapora Airport,-17.31690025,-44.86029816,1808,SA,BR,BR-MG
376,SNPY,small_airport,São Sebastião do Paraíso Airport,-20.94820023,-46.98320007,3110,SA,BR,BR-MG
37220,SNPZ,small_airport,Pedra Azul Airport,-16.0672226,-41.16722107,2625,SA,BR,BR-MG
308638,SNQ,small_airport,San Quintín Military Airstrip,30.5288,-115.9462,68,NA,MX,MX-BCN
37221,SNQA,small_airport,Fazenda Tracajá Airport,-2.640556097,-47.86222076,138,SA,BR,BR-PA
37222,SNQB,small_airport,Fazenda Val Paraíso Airport,-3.168333054,-48.07138824,256,SA,BR,BR-PA
327410,SNQC,heliport,IGESP Heliport,-23.561111,-46.650833,2890,SA,BR,BR-SP
377,SNQD,small_airport,Sousa Airport,-6.785439968,-38.23339844,745,SA,BR,BR-PB
37223,SNQE,small_airport,Fazenda Serra Grande Airport,-6.068889141,-49.84000015,682,SA,BR,BR-PA
37224,SNQF,heliport,Ilha Verde Heliport,-3.220891,-39.261761,20,SA,BR,BR-CE
378,SNQG,small_airport,Cangapara Airport,-6.846389771,-43.07730103,689,SA,BR,BR-PI
327412,SNQH,heliport,Wheaton Heliport,-23.715128,-46.567035,2605,SA,BR,BR-SP
37225,SNQI,small_airport,Fazenda Camagril Agropecuária Airport,-14.1180563,-57.34111023,2756,SA,BR,BR-MT
37226,SNQJ,small_airport,Rancho Paraíso Airport,-17.52277756,-55.40055466,499,SA,BR,BR-MS
37227,SNQK,heliport,Muro Alto Beach Resort Heliport,-8.437221527,-34.98333359,39,SA,BR,BR-PE
37228,SNQL,small_airport,Bom Jesus Airport,-15.73499966,-57.34638977,482,SA,BR,BR-MT
37229,SNQM,small_airport,Queimadas Airport,-10.98833275,-39.62055588,1050,SA,BR,BR-BA
327420,SNQN,small_airport,Fazenda Estrela Airport,-13.15562,-52.569736,1102,SA,BR,BR-MT
37230,SNQO,closed,Fazenda Campanário Airport,-20.410992,-56.530562,558,SA,BR,BR-MS
30100,SNQP,small_airport,Fazenda São Francisco Airport,-20.56749916,-50.2303009,1437,SA,BR,BR-SP
37231,SNQQ,heliport,Atlântico Offices Heliport,-22.38999939,-41.77639008,118,SA,BR,BR-RJ
37232,SNQR,small_airport,Fazenda Bahia - Don Bosco Airport,-16.72777748,-57.23333359,3,SA,BR,BR-MT
37233,SNQS,small_airport,Fazenda Nossa Senhora Auxiliadora Airport,-22.30444336,-54.03055573,1001,SA,BR,BR-MS
37234,SNQT,small_airport,Fazenda Estrela do Sul Airport,-23.79583359,-53.47972107,1542,SA,BR,BR-PR
379,SNQU,small_airport,Mucugê Airport,-13.03120041,-41.44409943,3510,SA,BR,BR-BA
380,SNQV,small_airport,Curvelo Airport,-18.749965,-44.458427,2205,SA,BR,BR-MG
37235,SNQW,small_airport,Cururu Airport,-7.564736,-57.739871,453,SA,BR,BR-PA
381,SNQX,small_airport,Quixadá Airport,-4.979070187,-38.98759842,653,SA,BR,BR-CE
37236,SNQY,heliport,Colina Verde Heliport,-21.2294445,-47.79527664,2173,SA,BR,BR-SP
37237,SNQZ,small_airport,Fazenda Bagagem Airport,-22.84277725,-55.57055664,1837,SA,BR,BR-MS
37238,SNRA,small_airport,Fazenda Santo André Airport,-19.736734,-46.379042,4101,SA,BR,BR-MG
382,SNRB,small_airport,Fazenda Rosa de Maio Airport,-4.31616,-56.108461,102,SA,BR,BR-PA
37239,SNRC,heliport,Ouro Verde Heliport,-25.507931,-49.332202,3155,SA,BR,BR-PR
383,SNRD,small_airport,Prado Airport,-17.296976,-39.271131,89,SA,BR,BR-BA
384,SNRE,small_airport,Fazenda Rebeca Airport,-12.6827,-43.871498,1575,SA,BR,BR-BA
327419,SNRF,heliport,Ecofabril Heliport,-23.175832,-46.938558,2375,SA,BR,BR-SP
37240,SNRG,heliport,Furnas Centrais Elétricas S/A Heliport,-22.9552784,-43.19111252,262,SA,BR,BR-RJ
385,SNRH,small_airport,Rachid Saliba Airport,-21.0394001,-45.87220001,2625,SA,BR,BR-MG
37241,SNRI,heliport,Riviera de São Lourenço Heliport,-23.79777718,-46.05583191,23,SA,BR,BR-SP
37242,SNRJ,small_airport,Brejo Airport,-3.666944,-42.833889,328,SA,BR,BR-MA
327417,SNRL,heliport,Folhamatic Heliport,-22.759016,-47.324642,1886,SA,BR,BR-SP
386,SNRM,small_airport,Remanso Airport,-9.579994,-42.115917,1332,SA,BR,BR-BA
30343,SNRN,small_airport,Fazenda Vinte de Maio Airport,-21.80888939,-49.9711113,1509,SA,BR,BR-SP
37243,SNRO,heliport,Fazenda Salto de Bota Heliport,-22.31333351,-48.01889038,2372,SA,BR,BR-SP
30342,SNRP,small_airport,Rio Paranaíba Airport,-19.21249962,-46.24060059,3757,SA,BR,BR-MG
37244,SNRQ,small_airport,Porto Rico Airport,-6.104166985,-57.37944412,331,SA,BR,BR-PA
387,SNRR,small_airport,Fazenda Aratau Airport,-4.151726,-50.163943,604,SA,BR,BR-PA
388,SNRS,medium_airport,Russas - João De Deus Regional Airport,-4.94727,-38.008202,115,SA,BR,BR-CE
389,SNRU,small_airport,Caruaru Airport,-8.28239,-36.0135,1891,SA,BR,BR-PE
37245,SNRV,small_airport,Fazenda Rio Vermelho Airport,-6.882778168,-49.46389008,450,SA,BR,BR-PA
37246,SNRW,small_airport,Fazenda Barreiro Airport,-9.90712,-48.635044,1033,SA,BR,BR-TO
30332,SNRX,small_airport,Riachão Airport,-7.350279808,-46.63389969,1312,SA,BR,BR-MA
37247,SNRY,heliport,Redpoint I Heliport,-19.97249985,-43.9347229,3812,SA,BR,BR-MG
311056,SNRZ,small_airport,Oliveira Airport,-20.7146,-44.8653,3334,SA,BR,BR-MG
37248,SNSA,small_airport,Fazenda Bom Sucesso Airport,-17.60861015,-46.70388794,2454,SA,BR,BR-MG
37249,SNSB,small_airport,São Bento Airport,-2.704443932,-44.84472275,230,SA,BR,BR-MA
30368,SNSC,small_airport,Sacramento Airport,-19.89310074,-47.42219925,3288,SA,BR,BR-MG
37250,SNSD,small_airport,Franor Airport,-12.91656,-45.722453,2664,SA,BR,BR-BA
37251,SNSE,small_airport,Sento Sé Airport,-9.741389275,-41.84111023,1306,SA,BR,BR-BA
37252,SNSF,small_airport,Fazenda Entre Rios Airport,-21.358627,-57.101212,1050,SA,BR,BR-MS
390,SNSG,small_airport,Salgueiro Airport,-8.047160149,-39.13639832,1539,SA,BR,BR-PE
32340,SNSH,small_airport,São José Airport,-2.574525,-54.734431,440,SA,BR,BR-PA
37253,SNSI,small_airport,Santa Maria do Suaçuí Airport,-18.19861031,-42.46611023,1575,SA,BR,BR-MG
37254,SNSJ,small_airport,Fazenda Fogliatelli Airport,-13.52972221,-58.57333374,1723,SA,BR,BR-MT
30395,SNSK,small_airport,Santa Rita Do Sapucai Airport,-22.2733,-45.6394,2851,SA,BR,BR-MG
37255,SNSL,small_airport,Fazenda Califórnia Airport,0.338457,-53.818049,1680,SA,BR,BR-PA
391,SNSM,small_airport,Salinópolis Airport,-0.696111,-47.336111,105,SA,BR,BR-PA
392,SNSN,closed,São Raimundo Nonato Airport,-9.03,-42.68,1247,SA,BR,BR-PI
393,SNSO,small_airport,Serro Airport,-18.60849953,-43.42409897,2428,SA,BR,BR-MG
37256,SNSP,heliport,Moinho II Heliport,-21.94472122,-45.6202774,2958,SA,BR,BR-MG
37257,SNSQ,heliport,Centro Empresarial Nações Unidas - Torre Norte Heliport,-23.61027718,-46.69638824,2900,SA,BR,BR-SP
394,SNSR,small_airport,Fazenda Santos Reis Airport,-17.54789925,-46.97869873,2165,SA,BR,BR-MG
395,SNSS,small_airport,Salinas Airport,-16.20829964,-42.3219986,2504,SA,BR,BR-MG
396,SNST,small_airport,Souto Soares Airport,-12.0973,-41.640701,2753,SA,BR,BR-BA
32341,SNSU,small_airport,Fazenda Pontão Airport,-6.882288,-49.15766,495,SA,BR,BR-PA
37258,SNSV,small_airport,Fazenda São Pedro Airport,-23.663821,-54.079044,1001,SA,BR,BR-MS
397,SNSW,small_airport,Soure Airport,-0.697844,-48.519759,43,SA,BR,BR-PA
37259,SNSX,small_airport,Fazenda São Martinho Airport,-20.357312,-51.255308,1148,SA,BR,BR-SP
37260,SNSY,small_airport,Fazenda São José Airport,-20.94499969,-56.49611282,1247,SA,BR,BR-MS
37261,SNSZ,small_airport,Fazenda Itaguassu Airport,-21.35555649,-55.61972046,1401,SA,BR,BR-MS
37262,SNTA,small_airport,Fazenda São Miguel Airport,-21.86861038,-50.11639023,1444,SA,BR,BR-SP
37263,SNTB,small_airport,Afogados da Ingazeira Airport,-7.723610878,-37.61888885,1844,SA,BR,BR-PE
37264,SNTC,small_airport,Tambori Airport,-5.160819,-42.72031,66,SA,BR,BR-PI
398,SNTD,small_airport,Fazenda Mamoneira Airport,-16.58620071,-46.50109863,1862,SA,BR,BR-MG
327415,SNTE,heliport,Terras II Heliport,-23.342778,-47.306111,2139,SA,BR,BR-SP
399,SNTF,small_airport,9 de Maio - Teixeira de Freitas Airport,-17.52449989,-39.66849899,344,SA,BR,BR-BA
37265,SNTG,small_airport,Afrânio Airport,-8.610555649,-41.00027847,1703,SA,BR,BR-PE
327413,SNTH,heliport,Fazenda São Francisco Heliport,-3.211666,-45.033333,49,SA,BR,BR-MA
400,SNTI,small_airport,Óbidos Municipal Airport,-1.867981,-55.514596,328,SA,BR,BR-PA
37266,SNTJ,small_airport,Santa Teresa Airport,-4.291388988,-56.08750153,98,SA,BR,BR-PA
30155,SNTK,small_airport,Monte Carmelo Airport,-18.718712,-47.485187,2969,SA,BR,BR-MG
401,SNTL,small_airport,Brigadeiro Sampaio Airport,-4.857619,-40.37473,1207,SA,BR,BR-CE
37267,SNTM,small_airport,Turmalina Airport,-17.23388863,-42.73389053,2894,SA,BR,BR-MG
334179,SNTN,heliport,Gama Helipad,-23.484847,-46.856024,2713,SA,BR,BR-SP
402,SNTO,small_airport,Juscelino Kubitscheck Airport,-17.89229965,-41.5135994,1572,SA,BR,BR-MG
37268,SNTP,small_airport,Agropalma Airport,-2.525278091,-48.7519455,66,SA,BR,BR-PA
29741,SNTQ,small_airport,Buritirama Airport,-10.72420025,-43.65470123,1690,SA,BR,BR-BA
403,SNTR,small_airport,Piritiba Airport,-11.73810005,-40.56949997,1896,SA,BR,BR-BA
404,SNTS,small_airport,Aeroporto Brigadeiro Firmino Ayres,-7.03899,-37.251598,869,SA,BR,BR-PB
405,SNTT,small_airport,Tranquilo Testolin Airport,-18.7582,-45.107601,2009,SA,BR,BR-MG
37269,SNTU,small_airport,Turiaçu Airport,-1.665439,-45.392948,33,SA,BR,BR-MA
406,SNTV,small_airport,Fazenda Veredão Airport,-15.65530014,-41.65409851,2559,SA,BR,BR-MG
37270,SNTW,small_airport,Senador Teotônio Vilela Airport,-9.896944,-36.293056,443,SA,BR,BR-AL
37271,SNTX,small_airport,Litorânea Airport,-1.301944,-44.904999,26,SA,BR,BR-MA
37272,SNTY,small_airport,Correntina Airport,-13.38055611,-44.61722183,2159,SA,BR,BR-BA
37273,SNTZ,heliport,Toa-toa Heliport,-16.40722275,-39.04472351,3,SA,BR,BR-BA
340976,SNUA,small_airport,Fazenda Paulista Airport,-25.392105,-54.409799,820,SA,BR,BR-PR
